,0
PM_0,0.0006306996195126285
PM_1,0.0
PM_10,0.0
PM_100,0.0006987930462159076
PM_101,0.0035153592704849097
PM_102,0.0
PM_103,0.001524719426893452
PM_104,0.008752468616059092
PM_105,0.0011000501779382488
PM_106,0.0006323994574601315
PM_107,0.0020926723710294757
PM_108,0.0
PM_109,0.005004678459827959
PM_11,0.0006024822258305882
PM_110,0.0008534438279385427
PM_111,0.0006380097056303724
PM_112,0.00026374189742944473
PM_113,0.0005234644937827945
PM_114,0.0018762774015201556
PM_115,0.006722931961265854
PM_116,0.0005139351068813707
PM_117,0.0
PM_118,0.0011951970320940735
PM_119,0.000220966992384576
PM_12,0.0
PM_120,0.0008596056279591222
PM_121,0.009112856507850946
PM_122,0.00055013971500083
PM_123,0.00015729582469284332
PM_124,0.0012839906931544178
PM_125,0.0
PM_126,0.00035080801166130385
PM_127,0.00036875967046932993
PM_128,0.0
PM_129,0.0016530172414621685
PM_13,0.005537892298781839
PM_130,0.0004319635786238761
PM_131,0.0009092430652682631
PM_132,0.00036931712090939467
PM_133,0.0003265942081350387
PM_134,0.00016348544623496743
PM_135,0.017258670523468543
PM_136,0.0009000378111082475
PM_137,0.00025096833978944643
PM_138,0.0
PM_139,0.012968271968879633
PM_14,0.0
PM_140,0.001109178162964866
PM_141,0.0008917197549153813
PM_142,0.00037046765686256334
PM_143,0.005250103605908403
PM_144,0.005570970809466731
PM_145,0.00112407695183488
PM_146,0.0004526824965639134
PM_147,0.000784611546567707
PM_148,0.0008292557630014968
PM_149,0.0
PM_15,0.0
PM_150,0.005218020301687841
PM_151,0.0002544181268652023
PM_152,0.0006389999387242834
PM_153,0.0
PM_154,0.0002924034347396883
PM_155,0.0023557967752781458
PM_156,0.0018130866466203016
PM_157,0.0001909832690754385
PM_158,0.0033544405012041903
PM_159,0.00017511109158159594
PM_16,0.000322726809055952
PM_160,0.0003652124596271135
PM_161,0.13192743527078307
PM_162,0.000442343688393965
PM_163,0.0008032393436626841
PM_164,0.0002728284094115795
PM_165,0.004962430942892073
PM_166,0.0
PM_167,0.0
PM_168,0.006124757746070572
PM_169,0.0005935983130235988
PM_17,0.00014905296336555952
PM_170,0.000935877893677637
PM_171,0.0019186111426037795
PM_172,0.0008517084188750249
PM_173,0.0019629515864524817
PM_174,0.0
PM_175,0.0
PM_176,0.001582677823688017
PM_177,0.00031690821956718374
PM_178,0.0008804048417145469
PM_179,0.003636180343147711
PM_18,0.0003022712457719293
PM_180,0.003415068271738425
PM_181,0.0
PM_182,0.0002702470758610912
PM_183,0.0
PM_184,0.0
PM_185,0.00019112089209066027
PM_186,0.0005924918275451004
PM_187,0.0008648488689402126
PM_188,0.00014137206624074603
PM_189,0.0
PM_19,0.0010892536042929294
PM_190,0.0006766037346597425
PM_191,0.000549329675371024
PM_192,0.00035763432135361696
PM_193,0.00015215560309331854
PM_194,0.0002166072174895679
PM_195,0.0014578665733374894
PM_196,0.00019311489575058916
PM_197,0.03952822715832441
PM_198,0.004221976789836337
PM_199,0.00019603184226483085
PM_2,0.0010824636181636822
PM_20,0.0001631716630846137
PM_21,0.0007745021698102856
PM_22,0.0017931149200940794
PM_23,0.0
PM_24,0.0017872609535915286
PM_25,0.00029755268823371804
PM_26,0.0005222217513588941
PM_27,0.002864006972165822
PM_28,0.00017119313363332837
PM_29,0.0004592084204003635
PM_3,0.0
PM_30,0.00019234617781549755
PM_31,0.0
PM_32,0.0
PM_33,0.30646228908640233
PM_34,0.00031578553806771236
PM_35,0.019208929984904425
PM_36,0.00014373588082468788
PM_37,0.0343936126553445
PM_38,0.0007368433692702761
PM_39,0.002754367955535645
PM_4,0.00038550137182325226
PM_40,0.0001706376081721927
PM_41,0.0
PM_42,0.00037710668610526905
PM_43,0.0
PM_44,0.0007008650648982125
PM_45,0.0008491337387965427
PM_46,0.0007480728903528793
PM_47,0.00031841134431657135
PM_48,0.0006115315527022011
PM_49,0.0011876452290308266
PM_5,0.000540627990246625
PM_50,0.000813696923594843
PM_51,0.0003349257134552404
PM_52,0.0008635717165099104
PM_53,0.004434983383187792
PM_54,0.00023787044879017863
PM_55,0.005041690973889553
PM_56,0.0001914779550577387
PM_57,0.0002600917320654684
PM_58,0.025292470996956046
PM_59,0.0
PM_6,0.0041847220239984865
PM_60,0.02146188105627833
