,0
PM_0,0.0017613244915188457
PM_1,0.0
PM_10,0.0
PM_100,0.0
PM_101,0.0016754541155368425
PM_102,0.0
PM_103,0.0007208644476347258
PM_104,0.001322160346875418
PM_105,0.0006989294408772167
PM_106,0.0
PM_107,0.009672667762048398
PM_108,0.04099179707209036
PM_109,0.0003129645489344382
PM_11,0.0009486597681644672
PM_110,0.0
PM_111,0.0
PM_112,0.00037540629751871664
PM_113,0.0
PM_114,0.005524191275711001
PM_115,0.0
PM_116,0.0002875166676333058
PM_117,0.007362153318271768
PM_118,0.0010603487038610864
PM_119,0.0009152253777587412
PM_12,0.0
PM_120,0.0009255883992576826
PM_121,0.0010611699774509412
PM_122,0.0
PM_123,0.0
PM_124,0.0037318065130582103
PM_125,0.0006514964084780499
PM_126,0.0
PM_127,0.0003719221886867405
PM_128,0.0011166563318867797
PM_129,0.0
PM_13,0.0
PM_130,0.0037065102690384323
PM_131,0.0
PM_132,0.00046753127582485464
PM_133,0.00518892780318753
PM_134,0.0010761886445469556
PM_135,0.00162457900869864
PM_136,0.0
PM_137,0.0
PM_138,0.0007285590576088998
PM_139,0.0
PM_14,0.0
PM_140,0.0
PM_141,0.00027950603107864715
PM_142,0.0009292480234160735
PM_143,0.0018575331368061686
PM_144,0.0017665602979739367
PM_145,0.015494793253292762
PM_146,0.0017294751584425298
PM_147,0.0013559045623987211
PM_148,0.0013191859368991779
PM_149,0.0009007040085210754
PM_15,0.0004114242312502955
PM_150,0.003461257425611127
PM_151,0.0
PM_152,0.0
PM_153,0.0
PM_154,0.0
PM_155,0.0
PM_156,0.0
PM_157,0.002388414036162368
PM_158,0.0023939776187116815
PM_159,0.005571868234656703
PM_16,0.0006889275025598368
PM_160,0.0026336934178940153
PM_161,0.0
PM_162,0.0
PM_163,0.0
PM_164,0.0
PM_165,0.0021426576294908007
PM_166,0.0
PM_167,0.00033936475486184847
PM_168,0.0
PM_169,0.001390043685645531
PM_17,0.0006163097454358348
PM_170,0.0
PM_171,0.004480927356077976
PM_172,0.0003172260767824675
PM_173,0.013079081646833858
PM_174,0.0073365689345043185
PM_175,0.0
PM_176,0.0003551723665616118
PM_177,0.002284650437996944
PM_178,0.0
PM_179,0.0
PM_18,0.0
PM_180,0.0
PM_181,0.00028292463976658643
PM_182,0.0
PM_183,0.0007588796624146689
PM_184,0.0
PM_185,0.017953925771507093
PM_186,0.0
PM_187,0.0005685426192471605
PM_188,0.0012362667042235802
PM_189,0.0015930721070222932
PM_19,0.0031735572178893247
PM_190,0.0015519212287293846
PM_191,0.0003524416728922467
PM_192,0.0072890205202670675
PM_193,0.0
PM_194,0.003435503302883075
PM_195,0.00658854088227917
PM_196,0.021854397544293552
PM_197,0.0
PM_198,0.000382518944116799
PM_199,0.00041849737992892723
PM_2,0.0
PM_20,0.010197034184546613
PM_21,0.0
PM_22,0.0005791809209596286
PM_23,0.0
PM_24,0.0
PM_25,0.0019523140369593697
PM_26,0.0003258623754276457
PM_27,0.0006665725050919928
PM_28,0.0
PM_29,0.000471535834968318
PM_3,0.0
PM_30,0.0008531562915471677
PM_31,0.0
PM_32,0.001995865323053423
PM_33,0.0055873887459946476
PM_34,0.06157078035463102
PM_35,0.0004387339993042226
PM_36,0.0021383236448145166
PM_37,0.0008154509820408689
PM_38,0.00036672668865566683
PM_39,0.0010914664472774255
PM_4,0.00046268373350347576
PM_40,0.0
PM_41,0.0
PM_42,0.003931645905618044
PM_43,0.00048714984076878715
PM_44,0.0018279098187708694
PM_45,0.08983222685309897
PM_46,0.0
PM_47,0.0007692317316718674
PM_48,0.0
PM_49,0.0
PM_5,0.0
PM_50,0.0
PM_51,0.00728085006899271
PM_52,0.0007059141287274831
PM_53,0.0
PM_54,0.0008910662592652243
