,0
PM_0,0.0002411712566368497
PM_1,0.0
PM_10,0.0
PM_100,0.0004023776325567881
PM_101,0.003326172259362244
PM_102,0.0
PM_103,0.001990263894982702
PM_104,0.004262007979034189
PM_105,0.003198829208699263
PM_106,0.00023818486786302394
PM_107,0.00043308691778765355
PM_108,0.0
PM_109,0.0
PM_11,0.001036448875306038
PM_110,0.0006326826662018131
PM_111,0.0
PM_112,0.0018238954960139821
PM_113,0.0
PM_114,0.000764704653340553
PM_115,0.001238472727440095
PM_116,0.0007558061656026588
PM_117,0.0023134002286474735
PM_118,0.0009321651657976121
PM_119,0.0
PM_12,0.0058639317225633375
PM_120,0.00025933679027571107
PM_121,0.012742614134307561
PM_122,0.0009012005219979448
PM_123,0.00028942902580276776
PM_124,0.0017186305349728905
PM_125,0.0
PM_126,0.0007688945891961978
PM_127,0.0
PM_128,0.0
PM_129,0.0009236937734806182
PM_13,0.05102636324287336
PM_130,0.0
PM_131,0.0031830508275452834
PM_132,0.0003188051183159602
PM_133,0.0004406389065616535
PM_134,0.0
PM_135,0.01889415796930254
PM_136,0.006365810475341941
PM_137,0.0
PM_138,0.0
PM_139,0.011319598824637591
PM_14,0.0
PM_140,0.00046740137313525673
PM_141,0.004142439672440405
PM_142,0.001792306913867208
PM_143,0.000699291055996998
PM_144,0.0026552387505055647
PM_145,0.0026920672790163303
PM_146,0.0012626205278580454
PM_147,0.0015999719874562385
PM_148,0.0003025866528022527
PM_149,0.00868451250794659
PM_15,0.0
PM_150,0.0
PM_151,0.0002383467830374708
PM_152,0.002747481613226133
PM_153,0.0
PM_154,0.001100538238291405
PM_155,0.0
PM_156,0.0005889606269566431
PM_157,0.0
PM_158,0.009483913231076732
PM_159,0.0
PM_16,0.0
PM_160,0.0
PM_161,0.09548101051109877
PM_162,0.0012876452755520218
PM_163,0.003097919638664702
PM_164,0.00032253428750318405
PM_165,0.01823696072278484
PM_166,0.0
PM_167,0.0
PM_168,0.002284964882218478
PM_169,0.0004842415041523974
PM_17,0.0
PM_170,0.0002585396401986457
PM_171,0.0027884484784843227
PM_172,0.00043162382311707944
PM_173,0.24776489128713136
PM_174,0.0
PM_175,0.0
PM_176,0.001954265994451026
PM_177,0.0
PM_178,0.0018297052510141678
PM_179,0.003912753223869738
PM_18,0.0005386659827079403
PM_180,0.0
PM_181,0.00022560158522301428
PM_182,0.00021551101467416094
PM_183,0.0
PM_184,0.0
PM_185,0.0
PM_186,0.0
PM_187,0.0005836664595370713
PM_188,0.0
PM_189,0.0
PM_19,0.0004266888793104199
PM_190,0.0019808616917072956
PM_191,0.0
PM_192,0.0007655161647322909
PM_193,0.0
PM_194,0.0
PM_195,0.0006293130652478346
PM_196,0.0
PM_197,0.04727609054404084
PM_198,0.0005689153743782259
PM_199,0.0005013094102814589
PM_2,0.0010645180263442703
PM_20,0.0015060108194687935
PM_21,0.0034677162797610715
PM_22,0.0019838885085023622
PM_23,0.0
PM_24,0.001434602126258262
PM_25,0.0005270490013050152
PM_26,0.0004088820942129659
PM_27,0.001592067313521226
PM_28,0.0004146312180708744
PM_29,0.0007347542406868199
PM_3,0.0
PM_30,0.0
PM_31,0.0
PM_32,0.00024399636552680084
PM_33,0.03610443361147672
PM_34,0.00025889664485052025
PM_35,0.03297627844597802
PM_36,0.0
PM_37,0.03765978141089663
PM_38,0.0009495800438797756
PM_39,0.0013865288852027145
PM_4,0.0
PM_40,0.0
PM_41,0.0
PM_42,0.0002535345059759191
PM_43,0.0
PM_44,0.0016741798278624238
PM_45,0.0006621820990899988
PM_46,0.0
PM_47,0.0
PM_48,0.0008885513983194182
PM_49,0.0010822822543213658
PM_5,0.0
PM_50,0.0
PM_51,0.0018222294541080802
PM_52,0.00044883853863286
PM_53,0.006673192047349667
PM_54,0.0
PM_55,0.006524050523384035
PM_56,0.0
PM_57,0.0
PM_58,0.0015209325603789115
PM_59,0.0004513029960123986
PM_6,0.0030545387498541574
PM_60,0.007932835196335562
PM_61,0.004318337628850726
PM_62,0.0
PM_63,0.004008169195104923
PM_64,0.0
PM_65,0.0030343977028852785
PM_66,0.0
PM_67,0.0
PM_68,0.0223224190736636
PM_69,0.0004578162080098494
PM_7,0.0016398750028806376
PM_70,0.0007898920083462115
PM_71,0.0012013951367058167
PM_72,0.0
PM_73,0.00282632869523527
PM_74,0.0
PM_75,0.006567643592203767
PM_76,0.014660198387074677
PM_77,0.0
PM_78,0.00040207645344399456
PM_79,0.0011554304656215923
PM_8,0.014483467089287815
PM_80,0.0
PM_81,0.002985480957397836
PM_82,0.004197217745608902
PM_83,0.00023283582644678417
PM_84,0.0
PM_85,0.0
PM_86,0.0012365770148899703
PM_87,0.0003779763066607371
PM_88,0.0002706318222004039
PM_89,0.006162126937322131
PM_9,0.0
PM_90,0.007805371032123241
PM_91,0.00023148422100904896
PM_92,0.0012043393552952856
PM_93,0.0
PM_94,0.0005844218500064066
PM_95,0.0009152049233967524
PM_96,0.0004910138818988578
PM_97,0.0011479793748930133
PM_98,0.0019274499437459721
PM_99,0.002705928645282544
POS_#,0.0
POS_$,0.0
POS_'',0.0
POS_(,0.0
POS_),0.0
"POS_,",0.0
POS_.,0.0
POS_:,0.0
POS_CC,0.0
POS_CD,0.0
POS_DT,0.0
POS_EX,0.0
POS_FW,0.0
POS_IN,0.0
POS_JJ,0.0
POS_JJR,0.0
POS_JJS,0.0
POS_LAG_-1_#,0.0
POS_LAG_-1_$,0.0
POS_LAG_-1_'',0.0
POS_LAG_-1_(,0.005994776694500312
POS_LAG_-1_),0.0011311650371048426
