,0
0,1.2353975693655592
1,1.2081471921434128
2,1.1930925102444443
3,1.1793981165794254
4,1.1695647687895825
5,1.1595410447759813
6,1.1518582865661642
7,1.1401736915855591
8,1.132832397529773
9,1.1262667296088564
10,1.120135871654566
11,1.1134404689719342
12,1.107811915897698
13,1.1032166165611659
14,1.0989344033895074
15,1.0945857052071024
16,1.0907477877620497
17,1.0878168698056616
18,1.084940814360091
19,1.081672011664708
20,1.0791749937473403
21,1.0763056398162434
22,1.0733201591560158
23,1.070919363402148
24,1.0685002175227722
25,1.0662819028562533
26,1.0641160761395463
27,1.061991548673039
28,1.0596826522099663
29,1.057671181470462
30,1.0558717896041858
31,1.0541999858970925
32,1.0526760447729775
33,1.0510491746593815
34,1.0494648852723132
35,1.0479613976674174
36,1.046195702646051
37,1.0448478388207652
38,1.043718587741856
39,1.0423558685125505
40,1.0410127271634375
41,1.0396527279239163
42,1.0384063250681812
43,1.03736253360036
44,1.0360288292997941
45,1.0348133689661319
46,1.0338498078196794
47,1.0328611461737103
48,1.0317769876124354
49,1.03057974862255
50,1.0295206010098168
51,1.0285233970858907
52,1.0274579040520062
53,1.026415999679168
54,1.025351904440895
55,1.0244601762488115
56,1.0235600469809012
57,1.0227331933056318
58,1.0218596335305234
59,1.0209439306655905
60,1.019974189949952
61,1.0190503138193077
62,1.0181463789525698
63,1.01713546159346
64,1.0161219271741395
65,1.0153254786725214
66,1.0144619750002506
67,1.0137643209318434
68,1.0129871749036439
69,1.0122748684587115
70,1.0114429003874947
71,1.010654234779536
72,1.009925860789318
73,1.0091788858379704
74,1.0085756677538236
75,1.007891124617822
76,1.0073235616060972
77,1.0066161562211788
78,1.0056384673040808
79,1.0049298135701845
80,1.0043518230402753
81,1.0036972788631253
82,1.0031395154337215
83,1.0026186726645918
84,1.0019410310309758
85,1.0014077883604415
86,1.0008513244197244
87,1.0001763915728037
88,0.999599169143031
89,0.9991608131785307
90,0.9986776715923003
91,0.9982033577524472
92,0.9977652136202224
93,0.9973174653124997
94,0.996763227270555
95,0.9962527351763504
96,0.995768404448272
97,0.9952988501865595
98,0.9948750158405181
99,0.9944494788255347
100,0.9939793713885039
101,0.9935820584005288
102,0.9930868905876024
103,0.9926418156746931
104,0.9921449108505218
105,0.9917479713844379
106,0.991278169409817
107,0.9908831884959258
108,0.9904040428728671
109,0.9900307756081225
110,0.9896006525019124
111,0.9891403780099038
112,0.9887833211084506
113,0.9883535003714348
114,0.9879631826175826
115,0.9875501223592053
116,0.9871570951213877
117,0.9867813908841981
118,0.986402436617101
119,0.9859937155265742
120,0.9856679349416684
121,0.9853121895735204
122,0.9849721840509937
123,0.9846110386638588
124,0.9842669865493244
125,0.9839414058997457
126,0.9835885939492587
127,0.9832206438877521
128,0.9828381549502384
129,0.982433941979093
130,0.9820653782930063
131,0.9817123977718062
132,0.981381329995324
133,0.9810037666092293
134,0.9806809938255806
135,0.9803607981338324
136,0.9800409650299956
137,0.9797387186274439
138,0.9794237734815713
139,0.9791441704365313
140,0.9788251800972713
141,0.9785594903610483
142,0.9783172216887671
143,0.9780266397721429
144,0.9777092748115346
145,0.9774452017085496
146,0.977191650740288
147,0.9769153347866477
148,0.9766658805368312
149,0.9764741907254012
150,0.9762263796552164
151,0.9759242493535343
152,0.9756855679595083
153,0.9753070163838395
154,0.9750652625036521
155,0.9747856746095289
156,0.9745007491945562
157,0.9742198277946612
158,0.9740251301609109
159,0.9737759309043161
160,0.9735511730390699
161,0.9732566587072794
162,0.9729805264905658
163,0.9727611151152366
164,0.9724285711876436
165,0.9722411997868524
166,0.9720308527061531
167,0.971786997549348
168,0.9715418226535085
169,0.9713259877926224
170,0.9710631381998337
171,0.9708303535127655
172,0.9706224163232341
173,0.9703749595101308
174,0.9701753370123405
175,0.9699782437217319
176,0.9696982338211912
177,0.9694218639017557
178,0.969236387123408
179,0.9690470518323455
180,0.9688583438282118
181,0.9686580818157239
182,0.968468548661333
183,0.9682166558308094
184,0.9679742196057809
185,0.9677820872812112
186,0.9675862214071215
187,0.9673483536400425
188,0.9671731617639465
189,0.9669591971390641
190,0.9667621761627584
191,0.9665454985772792
192,0.9663361511575012
193,0.9661520656599452
194,0.9659285983489372
195,0.9657343765378446
196,0.9655478961298734
197,0.9653293592343475
198,0.9651540377471708
199,0.9649900455277208
200,0.9647955661413741
201,0.9645647376765836
202,0.9644010237654912
203,0.9642242503352936
204,0.964036494764828
205,0.9637731565379755
206,0.9636082852794884
207,0.9634082451469406
208,0.9632589710450769
209,0.9630558428379283
210,0.9628767366028462
211,0.962686197084757
212,0.9625110715851952
213,0.9623450450007266
214,0.9621721205459733
215,0.9620053392154007
216,0.9618448628660247
217,0.961697520983776
218,0.9615274711085411
219,0.961370178414722
220,0.9612028958192789
221,0.9610557259011108
222,0.9609099866798972
223,0.9607249997763626
224,0.9605947318789719
225,0.9604266979903147
226,0.96030452908863
227,0.9601897167131392
228,0.9600535549853835
229,0.9598999987879583
230,0.9597883000465444
231,0.959655790731404
232,0.9594957416678613
233,0.9592996940516678
234,0.9591412169089072
235,0.9589986336961305
236,0.9588744096632192
237,0.9587509133827151
238,0.958617562094794
239,0.9584859095191798
240,0.958388740637357
241,0.958276628046747
242,0.9581567790662077
243,0.9580185644121593
244,0.9579033650417559
245,0.9577801098187392
246,0.9576528326719403
247,0.9575045328123961
248,0.9573380625843575
249,0.9572210996106638
250,0.9570909642688771
251,0.9569541456349968
252,0.9568282185317829
253,0.9567015677165928
254,0.9565949631191367
255,0.9564661689316498
256,0.9563480359035904
257,0.9562286501741617
258,0.9560715238660406
259,0.9559253164941758
260,0.9557951088046746
261,0.9556818874056705
262,0.9555833932588786
263,0.9554709491057034
264,0.9553828520871451
265,0.9552875301675164
266,0.9551892200312427
267,0.9550743506435312
268,0.9549649065534693
269,0.9548611843552388
270,0.9547653897969899
271,0.9546884235472238
272,0.9545933802460554
273,0.9544929159307067
274,0.954388019751646
275,0.9542911651686709
276,0.9541878185548535
277,0.9540699457080852
278,0.9539560606775973
279,0.9538416232429987
280,0.9537419006036879
281,0.9536189383509415
282,0.9534655568068482
