,0
knn_12_0,2.249288935652864e-05
knn_12_1,0.45098328762313505
knn_12_10,0.026083062954126823
knn_12_11,0.006223824449385935
knn_12_2,0.0003767522139552134
knn_12_3,0.00497675277108396
knn_12_4,1.5040387618287121e-05
knn_12_5,0.014898819921874437
knn_12_6,0.0025214456312894072
knn_12_7,0.0
knn_12_8,0.0
knn_12_9,0.0015096271687864626
knn_12_lag_-1_0,0.0001693150025239435
knn_12_lag_-1_1,0.0
knn_12_lag_-1_10,0.0004943097861272001
knn_12_lag_-1_11,0.0
knn_12_lag_-1_2,0.001186086621386045
knn_12_lag_-1_3,0.0
knn_12_lag_-1_4,0.0014631404957902282
knn_12_lag_-1_5,0.0018770395257627184
knn_12_lag_-1_6,0.007217174799868674
knn_12_lag_-1_7,0.001037971448075767
knn_12_lag_-1_8,0.009437213919418295
knn_12_lag_-1_9,0.004586590512699393
knn_12_lag_-2_0,0.00014817637314280441
knn_12_lag_-2_1,0.0
knn_12_lag_-2_10,7.395040122659063e-05
knn_12_lag_-2_11,0.0010240373417498253
knn_12_lag_-2_2,0.00013348351940677253
knn_12_lag_-2_3,0.0
knn_12_lag_-2_4,0.0004266756293445107
knn_12_lag_-2_5,0.00018220063578544072
knn_12_lag_-2_6,0.007225978288083751
knn_12_lag_-2_7,6.331232390502306e-05
knn_12_lag_-2_8,0.004370500132641998
knn_12_lag_-2_9,0.01577737542931698
knn_12_lag_1_0,0.004297524359571257
knn_12_lag_1_1,0.0010849402206815966
knn_12_lag_1_10,0.014510080591755663
knn_12_lag_1_11,0.0
knn_12_lag_1_2,0.0
knn_12_lag_1_3,0.0
knn_12_lag_1_4,0.0
knn_12_lag_1_5,0.017381765534361392
knn_12_lag_1_6,0.005120164041096719
knn_12_lag_1_7,0.0006344476536357042
knn_12_lag_1_8,0.014628950859302877
knn_12_lag_1_9,0.002256815098966475
knn_12_lag_2_0,0.00020117309572793742
knn_12_lag_2_1,0.0
knn_12_lag_2_10,5.3680717030566765e-05
knn_12_lag_2_11,0.00013702220972625954
knn_12_lag_2_2,0.0
knn_12_lag_2_3,0.0010690148940726135
knn_12_lag_2_4,0.0015606470307453582
knn_12_lag_2_5,0.0
knn_12_lag_2_6,0.009082834004434541
knn_12_lag_2_7,6.017861486981051e-05
knn_12_lag_2_8,0.004211355346884817
knn_12_lag_2_9,0.010664649279357482
knn_4_0,0.0012814313075071757
knn_4_1,0.07967782746512962
knn_4_2,0.0013832955326023844
knn_4_3,0.00010597891689355814
knn_4_lag_-1_0,0.00039706350908314756
knn_4_lag_-1_1,0.021280022457886977
knn_4_lag_-1_2,0.0008078283980193701
knn_4_lag_-1_3,0.001647657851090086
knn_4_lag_-2_0,8.688840377450935e-05
knn_4_lag_-2_1,0.010989544498810459
knn_4_lag_-2_2,0.0
knn_4_lag_-2_3,0.0013817200305793647
knn_4_lag_1_0,4.307685844833979e-05
knn_4_lag_1_1,0.0019494233149687887
knn_4_lag_1_2,0.001011605608883258
knn_4_lag_1_3,0.00037158758383083366
knn_4_lag_2_0,8.276426756154266e-05
knn_4_lag_2_1,0.0033293451086328714
knn_4_lag_2_2,9.893305117778726e-05
knn_4_lag_2_3,0.0001343451340828328
knn_8_0,9.100487136963314e-05
knn_8_1,0.0009047612753590867
knn_8_2,0.03576670547026707
knn_8_3,7.787238135512587e-05
knn_8_4,0.0168082877851614
knn_8_5,0.002303720388252146
knn_8_6,0.0
knn_8_7,0.00017405570243494604
knn_8_lag_-1_0,0.0002947634119981294
knn_8_lag_-1_1,0.04215200902109273
knn_8_lag_-1_2,0.0
knn_8_lag_-1_3,0.0
knn_8_lag_-1_4,0.0
knn_8_lag_-1_5,0.00031174602040051066
knn_8_lag_-1_6,0.0
knn_8_lag_-1_7,0.0
knn_8_lag_-2_0,0.0010674660093504987
knn_8_lag_-2_1,0.004185319845253438
knn_8_lag_-2_2,7.889476659881787e-05
knn_8_lag_-2_3,0.00012303514188766895
knn_8_lag_-2_4,0.0
knn_8_lag_-2_5,0.00014630366647961192
knn_8_lag_-2_6,0.0
knn_8_lag_-2_7,0.0020431440937427017
knn_8_lag_1_0,0.0
knn_8_lag_1_1,0.09455013775524805
knn_8_lag_1_2,2.1369694597512433e-05
knn_8_lag_1_3,2.4940060980467358e-05
knn_8_lag_1_4,0.0
knn_8_lag_1_5,0.00036975032020001127
knn_8_lag_1_6,0.0
knn_8_lag_1_7,2.9185991898517697e-05
knn_8_lag_2_0,3.0266369857915092e-05
knn_8_lag_2_1,0.019831130087873988
knn_8_lag_2_2,0.0
knn_8_lag_2_3,0.0
knn_8_lag_2_4,0.0004181121279758536
knn_8_lag_2_5,3.929261673373563e-05
knn_8_lag_2_6,6.319552228980191e-05
knn_8_lag_2_7,0.000572308553288589
