,0
0,1.2025940506643684
1,1.180952438550393
2,1.161326815334739
3,1.1508458117021618
4,1.1427241570298776
5,1.1373175034435814
6,1.131761692855518
7,1.1273421235542986
8,1.1223096800402512
9,1.1178625581959136
10,1.1142815247794722
11,1.1110056559724506
12,1.106714482264946
13,1.1028345713385999
14,1.0996548533213477
15,1.0967212351061075
16,1.094308867659618
17,1.0916255755667923
18,1.089655352872147
19,1.0874757076684476
20,1.0856909082415789
21,1.0842156222079486
22,1.0824604815352767
23,1.0813820739162483
24,1.0798749873843996
25,1.0788655808205865
26,1.0777346321714896
27,1.0765316564060754
28,1.0756339808504143
29,1.0747821320167148
30,1.073902676187373
31,1.0733153525165229
32,1.0726043901796465
33,1.0721096077389893
34,1.0716913118558997
35,1.071312077873959
36,1.0709354953766739
37,1.0705997790645103
38,1.0703340065902536
39,1.0700039252740106
40,1.069722827227151
41,1.0693513429565353
42,1.068995069656379
43,1.0684442352895716
44,1.0682062575634632
45,1.0679231469035106
46,1.0676798466654258
47,1.067469698575191
48,1.0672228497145997
49,1.0670741017579006
50,1.0669150411437698
51,1.066794634859027
52,1.0666206286163498
53,1.0664194889110592
54,1.066145087881027
55,1.0658681116646773
56,1.0657230341403447
57,1.065511616104132
58,1.065395133234992
59,1.0652796533650994
60,1.065173587678804
61,1.0650833662213817
62,1.064986157611767
63,1.064875494322124
64,1.0647069828704148
65,1.0645921892211219
66,1.0644553789757623
67,1.064389536434173
68,1.0643113829589492
69,1.0642480671161865
70,1.0641458396049133
71,1.0640319731852321
72,1.063964769017289
73,1.0638755767661614
74,1.063823259067882
75,1.0637530979340042
76,1.0636836906079752
77,1.0636303548404071
78,1.063579911272406
79,1.063527605987138
80,1.0634798318123613
81,1.0634289311008402
82,1.0633627136785422
83,1.0633054501468078
84,1.063257721976317
85,1.0632110553977794
86,1.0631420713393422
87,1.0630967147970634
88,1.0630502198066991
89,1.062997816732219
90,1.0629547220375686
91,1.0629077106172031
92,1.0628696706861265
93,1.0628270606439114
94,1.0627875089524623
95,1.0627211904657863
96,1.0626875088760819
97,1.0626519860474277
98,1.0626137869382863
99,1.0625802884336282
100,1.0625457122943684
101,1.062514434648178
102,1.0624753547642012
103,1.0624281813542567
104,1.0623872419301341
105,1.0623492238630021
106,1.0623228440059824
107,1.0622959116897297
108,1.0622678399376642
109,1.062228274741958
110,1.0621902977348496
111,1.062132671397493
112,1.0621084467811948
113,1.0620738017506852
114,1.062046211125552
115,1.0620192628400484
116,1.061986849978858
117,1.0619575499860092
118,1.0619357295728074
119,1.061898911036819
120,1.0618694424180246
121,1.0618473259229666
122,1.061792239966869
123,1.0617736906372983
124,1.061753174018546
125,1.061730968576959
126,1.0617094085915815
127,1.0616798703102721
128,1.061660197081409
129,1.0616387707808483
130,1.0616091404457102
131,1.061586184306838
132,1.0615468385375306
133,1.061528298105353
134,1.0615037302556627
135,1.0614854541889789
136,1.0614599653406722
137,1.0614372154502227
138,1.0614165394167152
139,1.0613981117165756
140,1.0613775156327145
141,1.0613535880501714
142,1.0613325024728353
143,1.0613124171832602
144,1.0612915579499722
145,1.0612736711714257
146,1.061256265697985
147,1.0612031765854186
148,1.061175718306296
149,1.0611571465147644
150,1.061141096182306
151,1.0611257506436447
152,1.0611084752631472
153,1.0610777721755347
154,1.0610636847141688
155,1.0610489155975595
156,1.0610288354443156
157,1.0610109078218877
158,1.0609816441773496
159,1.0609559789231946
160,1.060932336914799
161,1.0609117345646821
162,1.060895568314063
163,1.0608760022788344
164,1.0608541159489706
165,1.0608353748576946
166,1.0608165056703254
167,1.0608043219145353
168,1.0607903722934755
169,1.060777326685314
170,1.0607627163898545
171,1.060749215392787
172,1.0607304267538649
173,1.0607134453824065
174,1.0606861577991267
175,1.0606656633554448
176,1.0606490630638763
177,1.0606364684292997
178,1.060623841627839
179,1.0606093014487818
180,1.0605976878080008
181,1.0605739851592948
182,1.060555578176869
183,1.0605392867858507
184,1.060518467887128
185,1.0605019949488734
186,1.0604857132273529
187,1.0604734224840167
188,1.0604601566107204
189,1.060448488425359
190,1.060425958205327
191,1.0604145336312114
192,1.0604019950969885
193,1.060390777233264
194,1.060376879477589
195,1.060366337589803
196,1.0603471085345946
197,1.0603359542390214
198,1.060310349197019
199,1.060301230184115
200,1.0602908514022444
201,1.0602654599473238
202,1.0602533602214135
203,1.060244302590974
204,1.0602376665516189
205,1.0602251943825325
206,1.0602158338124317
207,1.0602085120538622
208,1.0601989030809484
209,1.060179348899023
210,1.0601621045779093
211,1.0601463042806107
212,1.060132469139192
213,1.0601198233514844
214,1.060109992813578
215,1.060097556538136
216,1.060085850779308
217,1.0600755654690444
218,1.0600661913289104
219,1.0600590630835114
220,1.060046389370873
221,1.0600350477415466
222,1.0600247738320132
223,1.060015594096165
224,1.0600072846575146
225,1.059999855358657
226,1.059992389784981
227,1.059983908908893
228,1.059976811139964
229,1.0599663983337533
230,1.0599594732865834
231,1.0599527596181582
232,1.059944364428699
233,1.059937653426208
234,1.0599230764051557
235,1.0599116294469344
236,1.0599045657753638
237,1.0598977954104276
238,1.0598893668584008
239,1.0598829395232727
240,1.0598763214319606
241,1.0598695966069047
242,1.0598615161137444
243,1.0598546186329514
244,1.0598486421742455
245,1.0598393677635058
246,1.059832135942032
247,1.0598217573007047
248,1.0598156368204057
249,1.0598101577012573
250,1.0598044427020037
251,1.0597977520830648
252,1.0597904950690646
253,1.0597837319608006
254,1.0597752033896175
255,1.0597702827281648
256,1.0597653014689152
257,1.0597605564499457
258,1.0597536510225198
259,1.059746929433831
260,1.0597409148552774
261,1.059735476979778
262,1.0597306095586985
263,1.059726211091215
264,1.0597214272209203
265,1.059711005809857
266,1.0597027501947711
267,1.0596961700241283
268,1.059690964434532
269,1.059685159542834
270,1.0596813659472302
271,1.05967769046104
272,1.0596717602524093
273,1.0596683176850414
274,1.059664512824025
275,1.0596609932244514
276,1.059655021395984
277,1.059642169344307
278,1.0596378002139015
279,1.0596335522878133
280,1.0596296599278863
281,1.059623709249588
282,1.0596175833144514
283,1.0596140915385208
284,1.0596101205298
285,1.0596061464301205
286,1.0596020671235498
287,1.0595982563481163
288,1.0595947875903564
289,1.0595914172656218
290,1.0595876863125775
291,1.0595843071726117
292,1.0595807505395303
293,1.0595772121260953
294,1.0595732113216656
295,1.0595675207987654
296,1.0595624141291342
297,1.0595586867536757
298,1.0595553419235542
299,1.0595525426288033
