,0
PM_0,0.0
PM_1,0.0
PM_10,0.0008612339298271737
PM_100,0.0
PM_101,0.0
PM_102,0.004017432603805154
PM_103,0.0
PM_104,0.0
PM_105,0.00031332809351920885
PM_106,0.0
PM_107,0.0
PM_108,0.0009318721792071015
PM_109,0.002730077292703976
PM_11,0.010316878113337221
PM_110,0.004546323182988907
PM_111,0.0011174151214512805
PM_112,0.0004864779845050531
PM_113,0.00218566920986385
PM_114,0.000280778116956115
PM_115,0.0
PM_116,0.00046231003989819186
PM_117,0.0005738023479516341
PM_118,0.00034881596697103
PM_119,0.0029072617255440918
PM_12,0.0
PM_120,0.0002708042623994694
PM_121,0.010089264944223958
PM_122,0.0006785559269589945
PM_123,0.0002920458587910931
PM_124,0.004003096502791588
PM_125,0.0023643010562103954
PM_126,0.00034651889343355346
PM_127,0.0019849186893329098
PM_128,0.0
PM_129,0.050407556086214486
PM_13,0.0
PM_130,0.0033467426279344356
PM_131,0.0005395347406684357
PM_132,0.0011038896636744009
PM_133,0.0016515726556371286
PM_134,0.0
PM_135,0.0
PM_136,0.0
PM_137,0.00977397812948061
PM_138,0.004422785079126705
PM_139,0.0
PM_14,0.0010650288806966248
PM_140,0.017319645851525074
PM_141,0.0008015769076224865
PM_142,0.0
PM_143,0.0002487203705973951
PM_144,0.002422972612304452
PM_145,0.0
PM_146,0.019932607376159976
PM_147,0.0016825925299737993
PM_148,0.0
PM_149,0.0
PM_15,0.05721910497878069
PM_150,0.0
PM_151,0.0027180174308814088
PM_152,0.0
PM_153,0.0
PM_154,0.0027296559152676873
PM_155,0.007993352216626117
PM_156,0.0002667864398767206
PM_157,0.0
PM_158,0.0
PM_159,0.00027970760202489985
PM_16,0.015234119943929604
PM_160,0.0
PM_161,0.11480967839960975
PM_162,0.0
PM_163,0.007303693568258189
PM_164,0.0
PM_165,0.0
PM_166,0.00025798933433364174
PM_167,0.0
PM_168,0.0007961678871002111
PM_169,0.0012071923773470414
PM_17,0.0037354184323341007
PM_170,0.010739532415127671
PM_171,0.0
PM_172,0.0
PM_173,0.002037129478999796
PM_174,0.0
PM_175,0.0008129241988655857
PM_176,0.0
PM_177,0.0003498429793877902
PM_178,0.0002474569499924137
PM_179,0.0003109679550083563
PM_18,0.00025375976687949957
PM_180,0.004942340714127445
PM_181,0.00043245642273935487
PM_182,0.002988676964497894
PM_183,0.0
PM_184,0.0020279680114038312
PM_185,0.0
PM_186,0.0003879051601938739
PM_187,0.0
PM_188,0.0005827724269654684
PM_189,0.00047841630912801925
PM_19,0.00035628627295962196
PM_190,0.01415305950788089
PM_191,0.0009917681661282898
PM_192,0.0
PM_193,0.0
PM_194,0.0
PM_195,0.0
PM_196,0.0
PM_197,0.0
PM_198,0.03731330806159286
PM_199,0.03300649558420557
PM_2,0.00767114552601035
PM_20,0.0
PM_21,0.0007289491218647143
PM_22,0.0005243454993389046
PM_23,0.0
PM_24,0.002326745453551608
PM_25,0.03031291056134723
PM_26,0.0
PM_27,0.07182284581419578
PM_28,0.0
PM_29,0.0
PM_3,0.00035390412580846634
PM_30,0.0
PM_31,0.0037493150081584986
PM_32,0.0
PM_33,0.023028216515503967
PM_34,0.0009767154211203952
PM_35,0.0004028774932177474
PM_36,0.0
PM_37,0.0009196814267760887
PM_38,0.0
PM_39,0.0
PM_4,0.00030125637676339996
PM_40,0.0002505216293127198
PM_41,0.008855810055169392
PM_42,0.00027952119531347
PM_43,0.0007265470023562345
PM_44,0.0014915265789796088
PM_45,0.0002800412107149859
PM_46,0.0005823574934391019
PM_47,0.0006166754383941923
PM_48,0.0
PM_49,0.0005042128709192617
PM_5,0.001214987284898151
PM_50,0.0002664632760646957
PM_51,0.0006684009031503276
PM_52,0.022042915733720903
PM_53,0.00035302722763050966
PM_54,0.0015409440318161416
PM_55,0.002526747761115257
PM_56,0.0025774225898472724
PM_57,0.0002307479477997255
PM_58,0.0
PM_59,0.0
PM_6,0.0005284182998804511
PM_60,0.0
PM_61,0.0
PM_62,0.0
PM_63,0.0
PM_64,0.000496090535496016
PM_65,0.00376744055701948
PM_66,0.00033604707498414136
PM_67,0.0
PM_68,0.0007423771150049347
PM_69,0.0016668089093677585
PM_7,0.0
PM_70,0.062394645079028394
PM_71,0.00032449085174304185
PM_72,0.0018863628095506318
PM_73,0.0002766571053097456
PM_74,0.0008620383567651572
PM_75,0.0
PM_76,0.0011821821443502901
PM_77,0.0013959205647132696
PM_78,0.0009181573273010713
PM_79,0.00021842767773628806
PM_8,0.0011733753943467381
PM_80,0.009958244852763512
PM_81,0.0014921515890213553
PM_82,0.00044102823032239494
PM_83,0.0
PM_84,0.0
PM_85,0.001404056173466144
PM_86,0.0
PM_87,0.0
PM_88,0.0
PM_89,0.0005369021401764293
PM_9,0.0
PM_90,0.0
PM_91,0.001041804463157141
PM_92,0.0
PM_93,0.00182678258574763
